Final_RE,Final_IM,Is_Stable,HCv2_RE,HCv2_IM
1312,48,0,-0.0025047868641904967,-0.0002891654249970199
-830,840,0,0.000014418811033204478,-5.460201863381436e-7
16,-1140,0,-0.18854095540518795,0.18854095540518767
1177,-1167,0,0.0000072467593256213024,1.9347301562512136e-7
1288,-24,0,-0.003086933137805731,0.0001809126575825502
1312,48,0,-0.0025047868641904967,-0.0002891654249970199
-1748,-24,0,0.0024509068544870485,0.00010578301730938529
-1118,-6,1,0.00467512898684036,0.00007883046183868253
-1127,-1023,0,-0.00008232430704304238,0.000024558323711095606
988,-330,0,-0.000552915626587219,0.0009623835974859873
1393,1425,0,-0.00001626202341974813,-0.0000011756504532360062
1357,-1347,0,0.000005449153550768479,1.2617597526423107e-7
16,-1302,0,-0.10521565499488461,0.2540130612626114
1303,-1347,0,-0.000025344508378951647,0.000002698829913811838
-11,1047,0,0.3484157762714927,-0.22391322323950122
-1280,-6,1,0.004189276874929505,0.00006169665425550707
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
-8,-1482,0,0.4615379885953982,0.4615379885954174
-740,-762,0,0.00003941713728108263,0.0000036922518770271373
-1154,1146,0,-0.000006026776478242723,-1.312767472752485e-7
-1307,-1275,0,-0.000018909690189272503,0.000001457358271260224
979,903,0,0.00008009986410309284,-0.000019931707816339763
1060,12,0,-0.0042247960286317665,-0.00015031909915024744
-1442,-6,0,0.0038013581774985917,0.00004969347784125804
1879,-87,0,-0.0016179555634263368,0.00023702117827799845
1060,12,0,-0.0042247960286317665,-0.00015031909915024744
-11,1263,0,0.3627599834899861,0.2331316854672674
-1289,1281,0,-0.000004828950875365634,-9.416614018946941e-8
1045,57,0,-0.0027426978878852,-0.00047464255027606327
937,-969,0,-0.00003563312094262633,0.000003837823775808986
1180,12,0,-0.0038864589789569665,-0.00012420840825367677
-1604,-6,0,0.003483859375380854,0.000040942783826166864
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
1033,-1041,0,-0.000007465940281363841,1.8168110144389023e-7
-926,-942,0,0.000018472793915935962,0.0000010037332433091071
1267,3,0,-0.004771608227772831,-0.0000354950099105097
1045,-1077,0,-0.00002873018787575674,0.000002772456220955404
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
-965,-987,0,0.00002329963348527212,0.000001671620995760613
-1766,-6,1,0.0032187933738397328,0.00003435737817963335
1069,-1167,0,-0.00007867172874400006,0.00002330572347289084
16,-1140,0,-0.18854095540518795,0.18854095540518767
16,-2058,0,-0.11616597622730458,-0.2804494752942983
1387,3,0,-0.004424040711187906,-0.000030062179627278968
1288,-24,0,-0.003086933137805731,0.0001809126575825502
802,786,0,0.000025077616521006336,-0.0000015738050249889267
-1055,-1077,0,0.000019520719025908942,0.000001280671750902058
-1928,-6,0,0.0029938812904182544,0.000029271333469153148
259,-1977,0,0.0031889751871872624,0.007170356500407648
1474,-6,0,-0.00373373512000673,0.00004774971889522177
16,-2112,0,0.30517512016164816,5.964595946154055e-16
757,-753,0,0.00000699774857665001,1.1617487507601502e-7
-11,-1275,0,-0.41457128538741406,0.12172911260124508
1393,1425,0,-0.00001626202341974813,-0.0000011756504532360062
1546,12,0,-0.0031417044967795393,-0.00007662545309307732
-2090,-6,0,0.00280044106522217,0.000025257656345469025
925,867,0,0.00006865130643825848,-0.00001370104718673732
1357,-1347,0,0.000005449153550768479,1.2617597526423107e-7
-1199,-1221,0,0.000015139382122980134,8.736609448825593e-7
-722,-726,0,0.00000765102371452717,1.331790987297137e-7
-1127,-1023,0,-0.00008232430704304238,0.000024558323711095606
-1250,12,1,0.0037151035068080755,-0.00011207886581755018
-8,1110,0,0.4359908824828951,0.4359908824828858
-749,-753,0,0.000007110139746167457,1.1930178313140536e-7
1465,-1347,0,0.00005549567122270967,0.000014350393027751476
7,1929,0,0.17861586455729495,-0.7825672345490247
871,-861,0,0.000013249095118254876,4.780863298780952e-7
-776,-780,0,0.000006624646106910614,1.0728741733431118e-7
988,966,0,0.00002273662600927644,-0.000001593128704995864
1465,-1347,0,0.00005549567122270967,0.000014350393027751476
7,-1509,0,0.17081000331107246,0.7483675218643847
-803,-807,0,0.000006187230245771382,9.683359407224496e-8
-794,-762,0,-0.00005139498035996066,0.000006542285429765808
-1307,-1275,0,-0.000018909690189272503,0.000001457358271260224
934,-924,0,0.000011518498824215395,3.8758120187077914e-7
-830,-834,0,0.000005791747655362755,8.769495080229268e-8
1060,12,0,-0.0042247960286317665,-0.00015031909915024744
-1199,1209,0,0.000006924807909578756,-1.8148378244212668e-7
-8,1272,0,0.6336130252775289,5.584502410627795e-15
-857,-861,0,0.000005433004939700963,7.967100020213584e-8
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
1960,-6,0,-0.0029534043767340955,0.00002840412108184366
-1469,-1491,0,0.0000101080250513956,4.7592408773206293e-7
-884,-888,0,0.000005106588469965839,7.259683951888648e-8
1132,1110,0,0.0000173051192699122,-0.0000010578908171373903
1045,57,0,-0.0027426978878852,-0.00047464255027606327
2032,12,0,-0.002525091526328429,-0.000046852672913453574
-911,-915,0,0.000004808727999568247,6.633599472140507e-8
1177,-33,0,-0.0030249450519524933,0.00026713452917039455
937,-969,0,-0.00003563312094262633,0.000003837823775808986
-2,1326,0,3.2483874950929312,6.907516986402252e-13
-938,-942,0,0.000004536187318443807,6.077486308407255e-8
-35,1281,0,0.03178503105301317,0.0978242668004655
1222,1200,0,0.000014843088273755415,-8.404058255761627e-7
-8,1434,0,0.4586278212794233,-0.4586278212793975
-965,-969,0,0.000004286175989329301,5.581836348290749e-8
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
736,732,0,0.000007403275081867377,-1.2641486367258735e-7
1114,-1104,0,0.000008091210246078943,2.28240820824825e-7
-992,-996,0,0.0000040562776456272005,5.138650698558239e-8
-830,840,0,0.000014418811033204478,-5.460201863381436e-7
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
-1010,-6,1,0.005074310366945399,0.00009471247872960664
-1019,-1023,0,0.000003844391392336196,4.741167435216615e-8
1288,-24,0,-0.003086933137805731,0.0001809126575825502
-965,-987,0,0.00002329963348527212,0.000001671620995760613
1177,-1167,0,0.0000072467593256213024,1.9347301562512136e-7
-1046,-1050,0,0.000003648683643315667,4.383644065031605e-8
1069,-1167,0,-0.00007867172874400006,0.00002330572347289084
-1007,3,1,0.005775435821361551,-0.00005405540183003923
-1064,-6,1,0.004865807016220657,0.00008621043031384126
-1073,-1077,0,0.000003467548323525644,4.061182633639488e-8
1312,48,0,-0.0025047868641904967,-0.0002891654249970199
817,813,0,0.000006006615374884162,-9.239572573883677e-8
-1037,-3,1,0.005636676471069706,0.00005123036348422943
-1100,-1104,0,0.0000032995738161677896,3.7695883005579824e-8
-1856,12,0,0.0027156424244366368,-0.00005516777443834066
-1055,-1077,0,0.000019520719025908942,0.000001280671750902058
-1118,-6,1,0.00467512898684036,0.00007883046183868253
-1127,-1131,0,0.000003143515379269056,3.5052543453941546e-8
1447,-33,0,-0.002606109616151918,0.00018703890978318986
-1928,-6,0,0.0029938812904182544,0.000029271333469153148
7,-1293,0,-0.46483927943774184,-0.58289001980267
-1154,-1158,0,0.000002998272021303773,3.2650681753465645e-8
988,-330,0,-0.000552915626587219,0.0009623835974859873
-8,-1320,0,0.6382431842375725,-4.6909200164423785e-14
-1172,-6,1,0.0045000215954028545,0.00007238116317466414
-1181,-1185,0,0.000002862867030690819,3.0463341157688404e-8
16,-1302,0,-0.10521565499488461,0.2540130612626114
898,894,0,0.000004970886444103616,-6.956578966147613e-8
1357,-1347,0,0.000005449153550768479,1.2617597526423107e-7
-1208,-1212,0,0.000002736431513941778,2.8467096863386245e-8
-1010,1020,0,0.000009750030408670863,-3.033713489299668e-7
16,-1302,0,-0.10521565499488461,0.2540130612626114
-1226,-6,1,0.00433860024696155,0.00006671054854454701
-1235,-1239,0,0.0000026181904226438517,2.664152769789643e-8
1303,-1347,0,-0.000025344508378951647,0.000002698829913811838
925,867,0,0.00006865130643825848,-0.00001370104718673732
1420,-1410,0,0.000004975660367960328,1.1009893608126571e-7
-1262,-1266,0,0.0000025074506483508206,2.4968776225327117e-8
-1199,-1221,0,0.000015139382122980134,8.736609448825593e-7
-1073,1083,0,0.000008641685534466649,-2.530886863988003e-7
-1280,-6,1,0.004189276874929505,0.00006169665425550707
-1289,-1293,0,0.000002403590842890296,2.3433180966394074e-8
988,-330,0,-0.000552915626587219,0.0009623835974859873
979,975,0,0.000004181648884018584,-5.367827968060076e-8
7,-1473,0,0.17004243189894805,-0.7450045717769369
-1316,-1320,0,0.0000023060526841049077,2.202096770019505e-8
-8,-1482,0,0.4615379885953982,0.4615379885954174
1465,-1347,0,0.00005549567122270967,0.000014350393027751476
-1334,-6,1,0.004050703349141154,0.000057240660653643934
-1343,-1347,0,0.0000022143333571435394,2.071998938122023e-8
-1307,-1275,0,-0.000018909690189272503,0.000001457358271260224
7,1929,0,0.17861586455729495,-0.7825672345490247
-1154,1146,0,-0.000006026776478242723,-1.312767472752485e-7
-1370,-1374,0,0.0000021279790617441705,1.95195062252472e-8
-1262,-1320,0,0.00003523488380268031,0.000005122995661009294
1042,-6,0,-0.004948458699032955,0.00008952631947026252
-1388,-6,1,0.003921727437732704,0.00005326179065136724
-1397,-1401,0,0.0000020465793885678045,1.8409999117294754e-8
979,903,0,0.00008009986410309284,-0.000019931707816339763
1060,1056,0,0.00000356646902518886,-4.228270874145247e-8
1063,3,0,-0.005522114169875049,-0.00004896148984580616
-1424,-1428,0,0.0000019697624341446826,1.7383010767372335e-8
898,-906,0,-0.00000987278879643147,2.7638647324932327e-7
979,903,0,0.00008009986410309284,-0.000019931707816339763
-1442,-6,0,0.0038013581774985917,0.00004969347784125804
-1451,-1455,0,0.000001897190545609114,1.643101005685462e-8
-11,-1491,0,-0.06351520342829306,0.4417579431741258
934,-924,0,0.000011518498824215395,3.8758120187077914e-7
1105,3,0,-0.005347306239554676,-0.000045609408253411996
-1478,-1482,0,0.0000018285566041146862,1.5547275835032593e-8
1060,12,0,-0.0042247960286317665,-0.00015031909915024744
-1253,1263,0,0.000006342114148727823,-1.5904641104914248e-7
-1496,-6,0,0.0036887383793756875,0.000046480454654554364
1,-1005,0,-6.912742820493176,-2.368247716189028e-13
1045,57,0,-0.0027426978878852,-0.00047464255027606327
1141,1137,0,0.0000030776889795633613,-3.3897409429300687e-8
-1289,1281,0,-0.000004828950875365634,-9.416614018946941e-8
1,-1023,0,-6.930494765951626,-6.489637640957044e-15
1150,-6,0,-0.004569610222797901,0.00007490681566423912
-1469,-1491,0,0.0000101080250513956,4.7592408773206293e-7
-1550,-6,0,0.0035831226042820556,0.000043576515877807666
1,-1041,0,-6.947937068614969,2.2501855620824698e-13
937,-969,0,-0.00003563312094262633,0.000003837823775808986
-884,-888,0,0.000005106588469965839,7.259683951888648e-8
7,-1779,0,0.7127817678503876,-0.34325760814548256
1,-1059,0,-6.9650803456014065,4.576695531012899e-13
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
1204,-6,0,-0.004402820136527833,0.00006893520391632537
-1604,-6,0,0.003483859375380854,0.000040942783826166864
1,-1077,0,-6.981934677156389,-2.48358184028874e-12
19,-1041,0,-0.16628013271973277,-0.12942102219831864
1222,1218,0,0.000002682911705103463,-2.759054933604438e-8
1225,3,0,-0.004907678284621584,-0.00003775893125696158
1,-1095,0,-6.9985096422506015,-2.2562680659979256e-12
1033,-1041,0,-0.000007465940281363841,1.8168110144389023e-7
19,-1041,0,-0.16628013271973277,-0.12942102219831864
-1658,-6,0,0.003390376701906989,0.00003854635025782286
1,-1113,0,-7.014814351275545,-2.027771521234725e-12
1045,-1077,0,-0.00002873018787575674,0.000002772456220955404
-35,1281,0,0.03178503105301317,0.0978242668004655
1267,3,0,-0.004771608227772831,-0.0000354950099105097
1,-1131,0,-7.030857476116121,-1.798121440853171e-12
-8,1434,0,0.4586278212794233,-0.4586278212793975
7,1443,0,0.685839306944787,0.3302828028051851
-1712,-6,0,0.0033021702141274546,0.00003635920411474141
1,-1149,0,-7.046647277848756,-1.567345812448502e-12
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
1303,1299,0,0.0000023594915368439042,-2.275607398826573e-8
7,-1959,0,0.7251871734767267,0.34923173663120394
1,-1167,0,-7.062191632286556,-1.3354714496341794e-12
1312,-6,0,-0.0041059393925136954,0.00005899425283511006
-830,840,0,0.000014418811033204478,-5.460201863381436e-7
-1766,-6,1,0.0032187933738397328,0.00003435737817963335
1,-1185,0,-7.077498053569231,-1.1025240599069069e-12
736,714,0,0.00004105088057845506,-0.000003866307956970701
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
757,759,0,-0.00000348538054462002,-2.8929715635585373e-8
1,-1203,0,-7.0925737159746784,-8.685283075773911e-13
16,-1140,0,-0.18854095540518795,0.18854095540518767
1366,-6,0,-0.003973181408741805,0.000054829765061502506
-1820,-6,0,0.0031398493471578135,0.000032520264892057325
1,-1221,0,-7.107425474110705,-6.335078721957848e-13
1288,-24,0,-0.003086933137805731,0.0001809126575825502
1384,1380,0,0.0000020912129473401634,-1.8988207453236353e-8
1387,3,0,-0.004424040711187906,-0.000030062179627278968
1,-1239,0,-7.122059881629142,-3.9748550285759956e-13
-1043,3,1,0.005609784545845985,-0.00005069262974960745
1288,-24,0,-0.003086933137805731,0.0001809126575825502
-1874,-6,0,0.0030649842180433032,0.00003083006396177795
1,-1257,0,-7.136483208590247,-1.604830687376277e-13
802,786,0,0.000025077616521006336,-0.0000015738050249889267
-1064,-6,1,0.004865807016220657,0.00008621043031384126
1429,3,0,-0.004314894177902441,-0.000028458718835536056
1,-1275,0,-7.150701457592526,7.747839383453696e-14
1312,48,0,-0.0025047868641904967,-0.0002891654249970199
7,1623,0,0.7009694069783065,-0.33756907496140015
-1928,-6,0,0.0029938812904182544,0.000029271333469153148
1,-1293,0,-7.164720378771857,3.16378637473993e-13
1330,1434,0,-0.00005490859856473989,-0.000013766810918064794
1465,1461,0,0.0000018662178271220077,-1.600830037447364e-8
736,-732,0,0.000007403275081867377,1.2641486367258735e-7
1,-1311,0,-7.1785454837637,5.561981627585585e-13
1474,-6,0,-0.00373373512000673,0.00004774971889522177
-1118,-6,1,0.00467512898684036,0.00007883046183868253
-1982,-6,0,0.002926256279638895,0.000027830622817626712
1,-1329,0,-7.192182058713246,-2.47370755836014e-12
-11,-1275,0,-0.41457128538741406,0.12172911260124508
-1127,-1131,0,0.000003143515379269056,3.5052543453941546e-8
757,-753,0,0.00000699774857665001,1.1617487507601502e-7
1,-1347,0,-7.205635176410364,1.0385205730875104e-12
-1127,-1023,0,-0.00008232430704304238,0.000024558323711095606
1528,-6,0,-0.0036253494585158108,0.0000447249306395043
-2036,-6,0,0.0028618532348385923,0.00002649617087187419
1,-1365,0,-7.21890970761906,-2.001792199206831e-12
1393,1425,0,-0.00001626202341974813,-0.0000011756504532360062
1,1029,0,-6.9363427358340495,2.0323047124845457e-12
-2,1032,0,-3.1230533827407814,-3.304950598328225e-13
1,-1383,0,-7.232010331664759,1.5243031938135058e-12
-1163,3,1,0.005124634700264972,-0.00004153018185850798
1393,1425,0,-0.00001626202341974813,-0.0000011756504532360062
-2090,-6,0,0.00280044106522217,0.000025257656345469025
1,-1401,0,-7.244941546337007,-1.5261677081814506e-12
16,1776,0,-0.29434563758202087,8.640334974779758e-16
16,-1302,0,-0.10521565499488461,0.2540130612626114
1591,3,0,-0.003943051958917443,-0.00002335815455769854
1,-1419,0,-7.257707677160043,2.013413351613766e-12
1357,-1347,0,0.000005449153550768479,1.2617597526423107e-7
-1205,3,1,0.004975468190492049,-0.000038915883134281554
-713,-717,0,0.000007845093009682548,1.3828128361846438e-7
1,-1437,0,-7.270312886079025,-1.046978288304833e-12
-1127,-1023,0,-0.00008232430704304238,0.000024558323711095606
1,1083,0,-6.9874902470009905,1.3487629663734286e-12
-722,-726,0,0.00000765102371452717,1.331790987297137e-7
1,-1455,0,-7.282761179605593,-4.11790549296198e-12
1636,-6,0,-0.003427798168397099,0.00003949592452571931
1303,-1347,0,-0.000025344508378951647,0.000002698829913811838
-731,-735,0,0.0000074640672425430224,1.283248643865629e-7
1,-1473,0,-7.29505641646263,-5.64358526446737e-13
-1250,12,1,0.0037151035068080755,-0.00011207886581755018
925,867,0,0.00006865130643825848,-0.00001370104718673732
-740,-744,0,0.000007283880220173631,1.2370369980158632e-7
1,-1491,0,-7.307202314764738,-3.644732809042902e-12
-11,1047,0,0.3484157762714927,-0.22391322323950122
1690,-6,0,-0.003337499102035876,0.000037226618240305886
-749,-753,0,0.000007110139746167457,1.1930178313140536e-7
1006,0,0,-0.02060561422328425,-6.434835612979637e-11
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
1012,0,0,-0.020489322537363325,-6.360583513874743e-11
-758,-762,0,0.00000694254194422065,1.1510626459393612e-7
1018,0,0,-0.02037436714643884,-6.287619071590717e-11
7,1929,0,0.17861586455729495,-0.7825672345490247
1024,0,0,-0.020260724964417703,-6.215912568810349e-11
-767,-771,0,0.000006780800633604633,1.1110518763787188e-7
1030,0,0,-0.020148373436104813,-6.145435142587438e-11
988,966,0,0.00002273662600927644,-0.000001593128704995864
1036,0,0,-0.02003729052199199,-6.076158754993671e-11
-776,-780,0,0.000006624646106910614,1.0728741733431118e-7
1042,0,0,-0.01992745468356774,-6.008056164936653e-11
-8,-1482,0,0.4615379885953982,0.4615379885954174
1048,0,0,-0.019818844869127158,-5.941100901095959e-11
-785,-789,0,0.000006473824005162972,1.0364257525480104e-7
1054,0,0,-0.01971144050006222,-5.875267235926735e-11
1465,-1347,0,0.00005549567122270967,0.000014350393027751476
1060,0,0,-0.019605221457613575,-5.810530160682998e-11
-794,-798,0,0.000006328094281533037,1.0016098018204412e-7
1066,0,0,-0.019500168070065726,-5.7468653614150787e-11
1798,-6,0,-0.0031715002050878936,0.000033250033751449906
1072,0,0,-0.01939626110036849,-5.6842491958980525e-11
-803,-807,0,0.000006187230245771382,9.683359407224496e-8
1078,0,0,-0.019293481734168106,-5.622658671450035e-11
-1370,12,0,0.003456836321914576,-0.00009514785588774067
1084,0,0,-0.01919181156823235,-5.562071423601324e-11
-812,-816,0,0.000006051017682248162,9.365197275135714e-8
1090,0,0,-0.019091232599254552,-5.502465695577254e-11
-1307,-1275,0,-0.000018909690189272503,0.000001457358271260224
1096,0,0,-0.018991727213022114,-5.443820318559455e-11
-821,-825,0,0.000005919254035195476,9.060822088392133e-8
1102,0,0,-0.01889327817393569,-5.3861146926919005e-11
1060,12,0,-0.0042247960286317665,-0.00015031909915024744
1108,0,0,-0.018795868614865978,-5.329328768799812e-11
-830,-834,0,0.000005791747655362755,8.769495080229268e-8
1114,0,0,-0.018699482027335283,-5.273443030790924e-11
7,2109,0,-0.5084166563571564,-0.6375343220789842
1120,0,0,-0.018604102252011975,-5.2184384787101914e-11
-839,-843,0,0.000005668317102847645,8.490524482797991e-8
1126,0,0,-0.018509713469506136,-5.164296612420294e-11
-1199,1209,0,0.000006924807909578756,-1.8148378244212668e-7
1132,0,0,-0.018416300191455303,-5.11099941588165e-11
-848,-852,0,0.000005548790501371231,8.223262075532955e-8
1138,0,0,-0.018323847251889763,-5.058529342006889e-11
-1442,-6,0,0.0038013581774985917,0.00004969347784125804
1144,0,0,-0.018232339798867146,-5.0068692980658943e-11
-857,-861,0,0.000005433004939700963,7.967100020213584e-8
1150,0,0,-0.01814176328636658,-4.956002631618632e-11
1555,-195,0,-0.0012329149706374293,0.0005125149613220073
1156,0,0,-0.018052103466433045,-4.905913116954056e-11
-866,-870,0,0.000005320805916328965,7.721467956196995e-8
1162,0,0,-0.017963346381562936,-4.856584942014364e-11
1960,-6,0,-0.0029534043767340955,0.00002840412108184366
1168,0,0,-0.0178754783573223,-4.808002695784853e-11
-875,-879,0,0.000005212046823870472,7.485830332010926e-8
1174,0,0,-0.017788485995189365,-4.760151356130479e-11
1132,1110,0,0.0000173051192699122,-0.0000010578908171373903
1180,0,0,-0.017702356165613543,-4.713016278061142e-11
-884,-888,0,0.000005106588469965839,7.259683951888648e-8
1186,0,0,-0.01761707600128326,-4.666583182408477e-11
-11,1263,0,0.3627599834899861,0.2331316854672674
1192,0,0,-0.017532632890595277,-4.6208381448977265e-11
-893,-897,0,0.000005004298631767875,7.042555717962138e-8
1198,0,0,-0.017449014471318587,-4.5757675855990364e-11
1045,57,0,-0.0027426978878852,-0.00047464255027606327
1204,0,0,-0.017366208624446048,-4.53135825874314e-11
-902,-906,0,0.000004905051641343543,6.834000550733516e-8
1210,0,0,-0.017284203468227323,-4.487597242887122e-11
-2,-1020,0,-3.1172053628591856,1.282440252718731e-13
1216,0,0,-0.017202987352376964,-4.444471931416579e-11
-911,-915,0,0.000004808727999568247,6.633599472140507e-8
1222,0,0,-0.01712254885245157,-4.401970023371047e-11
-767,777,0,0.00001687442577202194,-6.91554602132069e-7
1228,0,0,-0.01704287676439036,-4.3600795145802063e-11
-920,-924,0,0.000004715214016292935,6.440957837057868e-8
1234,0,0,-0.01696396009921362,-4.318788689098856e-11
937,-969,0,-0.00003563312094262633,0.000003837823775808986
1240,0,0,-0.016885788077873675,-4.2780861109291974e-11
-929,-933,0,0.0000046244014747644745,6.255703700424824e-8
1246,0,0,-0.01680835012625335,-4.23796061601947e-11
-35,1281,0,0.03178503105301317,0.0978242668004655
1252,0,0,-0.016731635870306964,-4.19840130452842e-11
-938,-942,0,0.000004536187318443807,6.077486308407255e-8
1258,0,0,-0.016655635131339157,-4.1593975333455616e-11
2122,-6,0,-0.002765373857910763,0.00002456524045542022
1264,0,0,-0.016580337921416992,-4.120938908857585e-11
-947,-951,0,0.000004450473358534417,5.9059747030987055e-8
1270,0,0,-0.016505734438910954,-4.083015279951708e-11
1222,1200,0,0.000014843088273755415,-8.404058255761627e-7
1276,0,0,-0.016431815064160665,-4.045616731247119e-11
-956,-960,0,0.000004367166000668388,5.7408564312368534e-8
1282,0,0,-0.016358570355261226,-4.008733576546056e-11
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
1288,0,0,-0.01628599104396628,-3.9723563524964e-11
-965,-969,0,0.000004286175989329301,5.581836348290749e-8
1294,0,0,-0.01621406803170411,-3.936475812458017e-11
-926,-942,0,0.000018472793915935962,0.0000010037332433091071
1300,0,0,-0.016142792385703004,-3.901082920565369e-11
-974,-978,0,0.000004207418168708359,5.4286355100694686e-8
1306,0,0,-0.016072155335222552,-3.866168845979262e-11
736,732,0,0.000007403275081867377,-1.2641486367258735e-7
1312,0,0,-0.016002148267887432,-3.831724957320868e-11
-983,-987,0,0.000004130811258798835,5.280990144712221e-8
1318,0,0,-0.01593276272612043,-3.7977428172814285e-11
-830,840,0,0.000014418811033204478,-5.460201863381436e-7
1324,0,0,-0.015863990403671622,-3.76421417740134e-11
-992,-996,0,0.0000040562776456272005,5.138650698558239e-8
1330,0,0,-0.015795823142240657,-3.731130973012548e-11
1267,3,0,-0.004771608227772831,-0.0000354950099105097
1336,0,0,-0.01572825292818927,-3.69848531833844e-11
-1001,-1005,0,0.0000039837431846108925,5.001380949979874e-8
1342,0,0,-0.015661271889341206,-3.666269501745653e-11
-965,-807,0,-0.0001613131917529892,0.00009116072705128688
1348,0,0,-0.015594872291866861,-3.6344759811424297e-11
-1010,-1014,0,0.000003913137016113144,4.868957185777991e-8
1354,0,0,-0.015529046537249997,-3.603097379518361e-11
763,759,0,0.000006887996099634829,-1.1345339298735001e-7
1360,0,0,-0.015463787159334096,-3.5721264806206e-11
-1019,-1023,0,0.000003844391392336196,4.741167435216615e-8
1366,0,0,-0.015399086821445834,-3.541556224761759e-11
-8,-1158,0,0.43973274695026415,-0.4397327469502617
1372,0,0,-0.01533493831359337,-3.511379704754925e-11
-1028,-1032,0,0.0000037774415147641504,4.617810757195529e-8
1378,0,0,-0.015271334549737212,-3.481590161971438e-11
-965,-987,0,0.00002329963348527212,0.000001671620995760613
1384,0,0,-0.015208268565131421,-3.452180982517157e-11
-1037,-1041,0,0.000003712225381427349,4.4986965764525734e-8
1390,0,0,-0.015145733513733101,-3.423145693523211e-11
1069,-1167,0,-0.00007867172874400006,0.00002330572347289084
1396,0,0,-0.015083722665678074,-3.394477959547284e-11
-1046,-1050,0,0.000003648683643315667,4.383644065031605e-8
1402,0,0,-0.015022229404820836,-3.3661715790817195e-11
790,786,0,0.000006424697272744648,-1.0220498363532423e-7
1408,0,0,-0.014961247226336835,-3.338220481164806e-11
-1055,-1059,0,0.0000035867594693191467,4.272481565574294e-8
1414,0,0,-0.014900769734385285,-3.3106187220917917e-11
-1007,3,1,0.005775435821361551,-0.00005405540183003923
1420,0,0,-0.014840790639830693,-3.283360482222273e-11
-1064,-1068,0,0.0000035263984191228406,4.165046053279067e-8
1426,0,0,-0.0147813037580214,-3.256440062880732e-11
16,-1140,0,-0.18854095540518795,0.18854095540518767
1432,0,0,-0.01472230300662351,-3.2298518833471604e-11
-1073,-1077,0,0.000003467548323525644,4.061182633639488e-8
1438,0,0,-0.014663782403508529,-3.203590477934748e-11
